project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch,Final Grade
50521584,74047902,nmrfernandes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,53,12,15
50521584,74047902,mateus_queiroz,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,53,12,12
50521584,74047902,marianaguiomar,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,53,12,15
50554251,74047902,oliveirasantosandremg,1,26,418,59,477,6,0,3,3,61,17,2,1,2,4,2,32,17
50554251,74047902,jjooaoo.pereira,1,14,72,6,78,4,0,1,1,6,11,1,0,1,1,2,32,12
50554251,74047902,ana.bea.roc,1,9,54,0,54,3,0,1,1,9,12,1,1,1,1,2,32,12
50554251,74047902,sofia.parreira.santos,1,10,48,6,54,4,0,1,1,0,6,1,1,1,1,2,32,12
50554251,74047902,martimgomesoliveira,1,9,54,0,54,2,0,0,0,0,0,0,0,0,0,2,32,10
50554251,74047902,rodrigosa03,1,0,0,0,0,0,0,2,2,32,4,1,1,1,23,2,32,12
50554251,74047902,johnnyuc,1,0,0,0,0,0,0,2,2,26,17,2,2,2,15,2,32,17
50554251,74047902,luissalvador,1,0,0,0,0,0,0,1,1,2,3,1,0,1,1,2,32,12
50554251,74047902,jgsilva03,1,0,0,0,0,0,0,1,1,0,6,1,1,1,1,2,32,16
50554251,74047902,rafaarias,1,0,0,0,0,0,0,1,1,2,8,1,1,1,1,2,32,17
50554251,74047902,raquelcardoso2021240498,1,0,0,0,0,0,0,1,1,0,5,1,1,1,2,2,32,15
50554251,74047902,macboysupreme,1,0,0,0,0,0,0,1,1,4,4,1,1,1,1,2,32,15
50554251,74047902,salomemonteiro,1,0,0,0,0,0,0,1,1,1,8,1,1,1,1,2,32,12
50554251,74047902,beatriz_silva_2020216164,1,0,0,0,0,0,0,1,1,0,4,1,1,1,1,2,32,15
50554251,74047902,lauraac03,1,0,0,0,0,0,0,1,1,6,12,1,1,1,1,2,32,12
50554251,74047902,sara_amaral,1,0,0,0,0,0,0,1,1,0,5,1,1,1,1,2,32,12
50554251,74047902,joanafernandes,1,0,0,0,0,0,0,1,1,0,4,1,1,1,1,2,32,12
50554251,74047902,miguelfazenda,1,0,0,0,0,0,0,1,1,1,7,1,1,1,1,2,32,12
50554251,74047902,tiagohenriques02,1,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,32,12
50554251,74047902,duda_13,1,0,0,0,0,0,0,1,1,6,10,1,1,1,1,2,32,12
50554251,74047902,martababau,1,0,0,0,0,0,0,1,1,1,5,1,1,1,1,2,32,12
50554251,74047902,martimgomesoliveira,1,0,0,0,0,0,0,1,1,2,5,1,1,1,1,2,32,10
50554251,74047902,jonas12343j,1,0,0,0,0,0,0,1,1,4,6,1,1,1,1,2,32,16
50554251,74047902,miguel_miranda20,1,0,0,0,0,0,0,1,1,1,2,1,1,1,1,2,32,15
50554251,74047902,mshrmoo,1,0,0,0,0,0,0,1,1,3,9,1,1,1,1,2,32,15
50554251,74047902,miguelleopoldouc,1,0,0,0,0,0,0,1,1,1,5,1,2,1,2,2,32,17
50554251,74047902,gustathecreator,1,0,0,0,0,0,0,1,1,3,13,3,3,3,3,2,32,17
50554274,74047902,pedromiguelbritesantos,1,3,30,0,30,1,0,1,1,2,3,1,1,1,2,2,42,10
50554274,74047902,menesesm133,1,17,170,0,170,5,0,1,1,2,7,1,1,1,2,2,42,10
50554274,74047902,henriquejlm,1,1,11,0,11,1,0,0,0,0,0,0,0,0,0,2,42,16
50554274,74047902,tiagoorietnomdias,1,6,102,0,102,1,0,1,1,2,5,1,1,1,2,2,42,12
50554274,74047902,brunoalmeida7426,1,13,222,42,264,2,0,3,2,14,30,2,1,2,2,2,42,15
50554274,74047902,curvu,1,0,0,0,0,0,0,2,2,112,8,2,6,2,30,2,42,17
50554274,74047902,frederico.ferreira2,1,0,0,0,0,0,0,4,4,39,19,6,5,6,20,2,42,19
50554274,74047902,marcelogms,1,0,0,0,0,0,0,1,1,9,5,1,1,1,1,2,42,12
50554274,74047902,reapperdxd,1,0,0,0,0,0,0,1,1,14,18,1,1,1,5,2,42,17
50554274,74047902,simaomoreira,1,0,0,0,0,0,0,1,1,6,14,1,1,1,1,2,42,10
50554274,74047902,lucas03miguel,1,0,0,0,0,0,0,1,1,3,8,1,1,1,1,2,42,12
50554274,74047902,henriquejlm,1,0,0,0,0,0,0,1,1,5,8,1,1,1,2,2,42,16
50554274,74047902,joelnoliveira,1,0,0,0,0,0,0,2,2,6,9,2,2,2,2,2,42,16
50554274,74047902,claudiatorres_uc,1,0,0,0,0,0,0,1,1,3,5,2,1,2,3,2,42,16
50554274,74047902,miguelm03,1,0,0,0,0,0,0,1,1,2,6,1,1,1,2,2,42,12
50554274,74047902,marcolucas41,1,0,0,0,0,0,0,1,1,17,13,1,3,1,4,2,42,16
50554274,74047902,francisco_coelho1,1,0,0,0,0,0,0,1,1,5,7,1,1,1,1,2,42,12
50554274,74047902,diogosantos48,1,0,0,0,0,0,0,1,1,4,6,1,1,1,1,2,42,10
50554274,74047902,ricardosias,1,0,0,0,0,0,0,2,1,8,12,1,1,1,1,2,42,15
50554274,74047902,gabrielsuzana,1,0,0,0,0,0,0,1,1,4,6,1,1,1,2,2,42,15
50554274,74047902,saulojosemendes,1,0,0,0,0,0,0,3,2,25,40,4,4,4,6,2,42,15
50554274,74047902,j-p-gaspar,1,0,0,0,0,0,0,1,1,4,5,1,1,1,2,2,42,10
50554274,74047902,simao_santos1,1,0,0,0,0,0,0,1,1,7,11,1,1,1,1,2,42,12
50554274,74047902,gcmelo76,1,0,0,0,0,0,0,3,1,9,18,1,1,1,1,2,42,10
50554274,74047902,ruicoelho03,1,0,0,0,0,0,0,3,2,7,15,2,2,2,2,2,42,16
50554274,74047902,franrod,1,0,0,0,0,0,0,1,1,7,10,1,1,1,1,2,42,10
50554274,74047902,tiagoalmeida23,1,0,0,0,0,0,0,1,1,5,9,1,0,1,1,2,42,15
50554274,74047902,rui_ribeiro,1,0,0,0,0,0,0,2,1,6,8,2,2,2,2,2,42,10
50554274,74047902,joaopaiva03,1,0,0,0,0,0,0,1,1,3,6,1,1,1,2,2,42,16
50554274,74047902,salucosta,1,0,0,0,0,0,0,1,1,3,5,1,1,1,1,2,42,10
50554274,74047902,beatriz.pmonteiro,1,0,0,0,0,0,0,1,1,3,5,1,1,1,1,2,42,10
50554274,74047902,mjdutra,1,0,0,0,0,0,0,1,1,7,13,1,1,1,2,2,42,12
50554274,74047902,diogossilva03,1,0,0,0,0,0,0,2,1,7,10,2,1,2,3,2,42,15
50554274,74047902,arlouro,1,0,0,0,0,0,0,1,1,2,4,1,1,1,2,2,42,16
50554328,74047902,fsrosendo02,1,8,82,8,90,2,0,1,1,1,3,2,5,2,2,11,6,15
50554328,74047902,estevao.abreu40,1,3,8,2,10,1,0,0,0,2,0,4,4,4,4,11,6,15
50554328,74047902,77duarte77,1,2,8,0,8,1,0,0,0,0,0,1,1,1,1,11,6,10
50554328,74047902,mpintodacunha,1,5,86,4,90,2,0,0,0,2,0,1,0,1,2,11,6,10
50554328,74047902,simaosousa,1,0,0,0,0,0,0,3,0,4,3,3,3,3,3,11,6,15
50554328,74047902,thejacknives,1,0,0,0,0,0,0,0,0,3,0,2,2,2,2,11,6,15
50554328,74047902,mmagueijo,1,0,0,0,0,0,0,1,1,4,6,3,2,3,3,11,6,10
50554328,74047902,filipesoares06,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,6,7
50554328,74047902,gininha,1,0,0,0,0,0,0,1,1,2,4,0,2,0,2,11,6,15
50554328,74047902,dtoandre,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11,6,12
50554328,74047902,miguel_braga,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,11,6,15
50554328,74047902,francisco_querido,1,0,0,0,0,0,0,0,0,0,0,5,3,5,6,11,6,16
50554328,74047902,luishenriques3,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,11,6,12
50554328,74047902,generaltt,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11,6,10
50554328,74047902,denecio,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,6,15
50554328,74047902,alexandracosta,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,6,14
61760822,93365912,pedrito4315,1,10,88,5,93,2,0,1,1,1,2,5,1,5,6,98,4,13
61760822,93365912,mpintodacunha,1,10,163,3,166,2,0,0,0,0,0,0,2,0,0,98,4,13
61760822,93365912,andretorga4,1,6,101,8,109,1,0,0,0,0,0,0,0,0,0,98,4,14
61760822,93365912,claudioc3472,1,15,108,11,119,2,0,0,0,0,0,1,1,1,4,98,4,13
61760822,93365912,rodmb18,1,7,235,8,243,2,0,0,0,0,0,0,1,0,0,98,4,12
61760822,93365912,duartepereira,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,98,4,14
61760822,93365912,jnsbcoelho,1,0,0,0,0,0,0,0,0,4,0,5,2,5,6,98,4,14
61760822,93365912,tmdbts,1,0,0,0,0,0,0,1,1,1,2,11,2,11,6,98,4,14
61760822,93365912,igorreis2,1,0,0,0,0,0,0,1,1,0,1,4,3,4,5,98,4,13
61760822,93365912,jbarraca,1,0,0,0,0,0,0,1,1,1,2,0,3,0,0,98,4,12
61760822,93365912,vazeta,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,98,4,14
61760822,93365912,luisgois,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,98,4,13
61760822,93365912,gustavoopinto,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,4,12
61760822,93365912,pedropires14,1,0,0,0,0,0,0,0,0,0,0,10,2,10,9,98,4,14
61760822,93365912,andrealbuquerque21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,98,4,12
61760822,93365912,bsluz,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,98,4,13
61760822,93365912,joaosantos24,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,98,4,12
61760822,93365912,filipesoares06,1,0,0,0,0,0,0,0,0,0,0,4,2,4,4,98,4,15
61760822,93365912,joaoquerido,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,98,4,12
61760822,93365912,duartepereira,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,4,14
61760822,93365912,alexjmr,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,4,14
61760822,93365912,silviosaldanha,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,98,4,12
61760822,93365912,gabrielepduarte,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,4,12
61760822,93365912,miguelpsantos,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,4,13
61760884,93365912,botassimao,1,14,172,3,175,2,0,1,1,3,3,3,1,3,3,1,3,16
61760884,93365912,crimorglia01,1,8,46,2,48,2,0,0,0,0,0,0,1,0,2,1,3,15
61760884,93365912,zepedross,1,6,77,0,77,2,0,0,0,0,0,1,0,1,3,1,3,16
61760884,93365912,diogo.silva.henriques44,1,8,303,5,308,2,0,0,0,0,0,1,0,1,4,1,3,17
61760884,93365912,marianattpinho,1,10,310,4,314,2,0,0,0,0,0,1,0,1,1,1,3,17
61760884,93365912,miguelquaresma04,1,6,232,1,233,2,0,1,1,1,1,5,1,5,4,1,3,15
61760884,93365912,guilhermeabadesso,1,2,92,0,92,1,0,1,1,1,1,2,2,1,1,1,3,15
61760884,93365912,galmarcal18,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,3,2
61760884,93365912,andre_martins_unilu,1,0,0,0,0,0,0,1,0,3,3,1,3,1,2,1,3,18
61760884,93365912,diogojgferreira,1,0,0,0,0,0,0,1,1,1,1,2,0,2,2,1,3,17
61760884,93365912,joao.celavisa,1,0,0,0,0,0,0,0,0,0,0,1,2,1,8,1,3,15
61760884,93365912,ananicolas,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,16
61760884,93365912,renatomreis,1,0,0,0,0,0,0,0,0,0,0,3,1,3,4,1,3,17
61760884,93365912,clarahernandez04,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,16
61760884,93365912,lunnasantana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,10
61760884,93365912,diogomartins4,1,0,0,0,0,0,0,0,0,0,0,4,1,4,1,1,3,17
61760884,93365912,manucalvo,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15
61760919,93365912,pedroanjinhosilva04,1,1,3,0,3,1,0,0,0,0,0,0,0,0,0,42,0,13
61760919,93365912,rodrigo.jose.barata,1,5,18,4,22,1,0,0,0,0,0,0,0,0,0,42,0,13
61760919,93365912,crism17,1,3,5,1,6,1,0,0,0,0,0,0,0,0,0,42,0,11
61760919,93365912,margaridamarques,1,17,32,2,34,2,0,0,0,0,0,0,1,0,1,42,0,14
61760919,93365912,rodrigojmatias,1,4,12,3,15,1,0,0,0,0,0,0,0,0,0,42,0,15
61760919,93365912,tiagoperrod22,1,2,9,2,11,1,0,0,0,0,0,0,0,0,2,42,0,15
61760919,93365912,am.crsi.853,1,6,12,5,17,3,0,0,0,0,0,0,1,0,1,42,0,15
61760919,93365912,jpmcascais,1,5,10,1,11,2,0,0,0,0,0,0,0,0,2,42,0,17
61760919,93365912,masa604,1,0,0,0,0,0,0,0,0,0,0,7,2,7,7,42,0,15
61760919,93365912,joaogpfigueiredo,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,42,0,15
61760919,93365912,goncalofferreira03,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,42,0,12
61760919,93365912,inesnisa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,12
61760919,93365912,alexrm1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,42,0,16
61760973,93365912,goncalonpb,1,11,33,0,33,2,0,0,0,0,0,1,1,1,5,81,4,17
61760973,93365912,tiagomendes1992,1,6,31,0,31,2,0,0,0,0,0,0,2,0,1,81,4,15
61760973,93365912,brunomvilasboas,1,1,9,0,9,1,0,1,1,0,2,8,2,8,12,81,4,16
61760973,93365912,tiago_silva_,1,0,0,0,0,0,0,1,1,11,3,6,3,6,4,81,4,18
61760973,93365912,pedrocarvlima,1,0,0,0,0,0,0,1,1,0,2,10,1,10,6,81,4,18
61760973,93365912,xicocaetano,1,0,0,0,0,0,0,2,1,0,4,1,1,1,2,81,4,18
61760973,93365912,shonunes,1,0,0,0,0,0,0,0,0,0,0,0,3,0,14,81,4,15
61760973,93365912,joao8domingos,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,81,4,17
61760973,93365912,jotapegpng,1,0,0,0,0,0,0,0,0,0,0,5,0,5,8,81,4,15
61760973,93365912,laura_santos,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,81,4,15
61760973,93365912,miguelpereira_dei,1,0,0,0,0,0,0,0,0,0,0,6,1,6,11,81,4,11
61760973,93365912,wmvenica,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,81,4,11
61760973,93365912,jafonsodmoura,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,81,4,16
61760973,93365912,jfonseca727,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,81,4,1
61760973,93365912,jl.marques,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,81,4,0
61760973,93365912,pedrocostakk75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81,4,17
61760973,93365912,luis.miguel.vaz2004,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81,4,17
61760973,93365912,evapx2003,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,4,4
61760973,93365912,joaodmendes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,4,12
61760973,93365912,carlos-pereir4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,4,10
61760973,93365912,floureiro4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81,4,16
61760973,93365912,miguel2004pt,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,81,4,17
61760973,93365912,migo.gomes5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,81,4,13
61760973,93365912,franciscopereira04,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,4,13
61760973,93365912,vicentemota,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81,4,14
61760973,93365912,guisantosneto,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,4,11
